Rooms,Type,Price,Propertycount,Distance
4,u,825000,5678,10.4
3,h,1015000,4048,14.7
3,h,,4048,14.7
4,h,,2674,14.8
3,h,610000,2674,14.8
3,h,1450000,8920,7.7
3,h,3010000,8920,7.7
3,h,,8920,7.7
2,h,825000,8920,7.7
3,h,1665000,8920,7.7
4,h,,3265,8.4
3,h,1650000,3106,3.5
2,h,860000,3106,3.5
4,h,,3106,3.5
2,t,655000,7822,10.1
1,u,310000,7822,10.1
3,h,,1989,31.2
3,h,,1989,31.2
3,h,712500,1989,31.2
2,u,700000,6923,7.8
2,h,985000,5051,8.7
3,u,895000,5051,8.7
2,h,1100000,5051,8.7
4,h,2850000,5051,8.7
4,h,,5051,8.7
2,u,520000,3906,27
2,h,1080000,3906,27
4,h,872500,2076,27
3,t,1080000,9758,17.9
3,t,1020000,9758,17.9
4,h,900000,9758,17.9
3,h,,3789,27.1
3,h,862000,2727,17.5
3,u,,5837,16.7
4,t,,5837,16.7
4,h,,4734,17.5
2,u,1000000,2954,3.6
2,h,1155000,2954,3.6
4,h,1910000,2954,3.6
2,h,1720000,2954,3.6
3,h,1270000,11204,6.7
2,u,,11204,6.7
2,h,1025000,11204,6.7
2,t,698000,11204,6.7
4,t,,11204,6.7
3,h,1215000,11204,6.7
4,h,1480000,11204,6.7
3,h,822000,3445,6.7
2,u,1287000,4553,2
3,h,520000,15510,20.6
4,h,,15510,20.6
4,h,530000,15510,20.6
3,h,570000,15510,20.6
5,h,,15510,20.6
3,h,528000,15510,20.6
4,h,648000,15510,20.6
3,h,460000,15510,20.6
5,h,741000,15510,20.6
3,h,521000,7680,34.7
4,h,663000,7680,34.7
3,h,,1123,2.4
2,u,590000,11925,23
2,u,594500,11925,23
2,h,935000,11925,23
5,h,,11925,23
3,h,887000,2985,23
3,h,480888,2246,14
4,t,,10894,24.7
4,h,760000,10894,24.7
3,u,602000,8322,24.7
3,h,792000,8322,24.7
4,t,,8322,24.7
5,h,,892,7.9
3,h,600000,2898,18
3,h,600000,2898,18
4,h,748000,2276,14.7
4,h,501000,1184,27.7
3,h,880000,3940,22.2
4,h,890000,3940,22.2
2,h,646000,3940,22.2
4,h,,9028,12.4
3,u,,9028,12.4
5,h,1500000,9028,12.4
4,h,1810000,9028,12.4
4,h,2900000,9028,12.4
7,h,,10999,14.3
4,h,1268000,10999,14.3
4,h,1250000,10999,14.3
4,h,1128000,10999,14.3
3,h,2260000,10999,14.3
4,h,,10999,14.3
4,h,,4790,16.1
4,h,1280000,4790,16.1
3,h,578000,7254,25.9
4,h,2201000,4898,7.2
2,u,625250,4898,7.2
4,h,2800000,4898,7.2
3,h,916500,6990,18
3,h,986000,6990,18
3,h,1055000,6990,18
3,u,676500,6990,18
3,h,1320000,6990,18
3,u,721000,6990,18
5,h,1000000,6990,18
3,u,1026000,6990,18
1,u,515000,8989,7.2
5,h,880000,8443,28.5
1,h,273000,10926,19.6
4,h,652000,10926,19.6
4,h,,10926,19.6
3,h,584000,10926,19.6
3,h,637000,10926,19.6
5,h,1820000,9264,7.5
2,u,540000,9264,7.5
2,u,590000,9264,7.5
4,h,,588,7.5
3,h,1535000,2970,5.7
3,h,723000,5070,13.1
4,h,792000,10788,24.8
4,h,840000,10788,24.8
5,h,2790000,5825,2.1
2,h,1180000,5825,2.1
3,h,1670000,5825,2.1
2,u,647000,6244,3.6
2,u,,6244,3.6
1,u,285000,3593,3.4
1,u,365000,7570,5.1
2,u,409000,7570,5.1
4,h,1095000,7570,5.1
1,u,,7570,5.1
2,t,685000,7570,5.1
2,u,,4385,15.4
2,u,762000,4385,15.4
4,h,1120000,4385,15.4
3,h,515000,17055,38
3,h,,17055,38
3,h,650000,17055,38
2,u,692000,534,7.2
3,h,,3376,45.9
3,h,631000,3285,12.9
3,h,,10412,7.3
2,u,605000,10412,7.3
3,h,,10412,7.3
2,u,742000,10412,7.3
2,u,,10412,7.3
2,h,805000,10412,7.3
3,h,,10412,7.3
2,u,845000,10412,7.3
5,h,,10412,7.3
2,u,759000,10412,7.3
5,h,1950000,15321,16.7
5,h,,15321,16.7
5,h,,15321,16.7
3,h,1100000,15321,16.7
3,h,1335000,15321,16.7
3,u,900000,15321,16.7
3,t,,15321,16.7
4,h,1100000,15321,16.7
2,t,449000,8870,11.2
3,h,680000,8870,11.2
3,h,640000,8870,11.2
1,u,296000,8870,11.2
4,h,,8870,11.2
3,t,690000,8870,11.2
3,h,885000,8870,11.2
4,h,740000,8870,11.2
4,h,830000,1071,12.9
3,h,845000,8524,16.1
3,t,652500,8524,16.1
3,u,627000,8524,16.1
5,h,,4864,20.4
3,h,1725000,5454,13.8
5,h,2200000,5454,13.8
4,h,1615000,2356,13.8
4,h,1467000,2356,13.8
3,t,1055000,2356,13.8
3,h,1246000,2356,13.8
1,u,450000,11308,5.3
3,h,2650000,11308,5.3
2,u,550000,11308,5.3
1,u,480000,11308,5.3
1,u,421500,11308,5.3
3,u,,11308,5.3
2,u,700000,6482,6.2
4,h,2250000,6482,6.2
3,h,,6482,6.2
2,h,1090000,6482,6.2
4,h,,6482,6.2
2,h,,3794,21.3
4,h,1126000,3794,21.3
4,h,,2890,8.9
2,u,517000,2947,8.8
2,h,1190000,2947,8.8
3,h,860000,2674,8.8
4,h,,4794,16
3,u,980000,4794,16
3,h,1045000,4794,16
3,h,660000,5556,18
4,h,550000,5556,18
4,h,551500,13830,18.4
3,h,543000,13830,18.4
3,h,535200,13830,18.4
3,h,468000,13830,18.4
3,h,585000,13830,18.4
3,h,525000,13830,18.4
2,u,,3145,12.3
3,h,1407000,3145,12.3
2,h,,5549,7.8
3,h,1465000,5549,7.8
4,h,1865000,5549,7.8
3,h,637500,3656,15.5
2,h,705000,5629,11.7
4,h,810000,5629,11.7
3,h,755000,5629,11.7
3,h,965000,5629,11.7
3,h,670000,570,15.5
1,u,,5263,3.4
2,u,793000,10331,5.4
2,u,690000,10331,5.4
4,h,,10331,5.4
2,h,1341000,10331,5.4
2,u,850000,10331,5.4
2,u,,10331,5.4
4,h,2000000,10331,5.4
3,h,,2671,7.3
3,h,1975000,2671,7.3
3,t,1080000,2671,7.3
4,h,920000,8459,25.2
4,h,885000,8459,25.2
3,h,751000,8459,25.2
3,h,792000,8459,25.2
4,h,1051500,8459,25.2
4,h,906000,4654,26
3,h,757500,4654,26
3,u,583000,1808,6.4
3,h,,1808,6.4
6,h,920000,2949,23.3
3,h,808000,8279,16.3
6,h,,8279,16.3
4,h,695000,8279,16.3
4,h,642000,8279,16.3
3,h,900000,1624,14.6
2,u,460000,1624,14.6
2,u,580000,1624,14.6
3,t,,4168,12.7
2,u,630000,4168,12.7
3,h,653000,4168,12.7
2,t,620000,3873,6.4
2,u,400000,3873,6.4
3,h,875000,3873,6.4
4,h,910000,3873,6.4
3,t,790000,3873,6.4
4,h,,8801,8.4
4,h,2200000,8801,8.4
4,h,2626000,8801,8.4
4,h,1850000,8801,8.4
3,h,1420000,8801,8.4
3,h,1245000,4918,4.3
2,u,495000,4918,4.3
3,h,,4704,17.4
3,u,355000,4704,17.4
3,u,420000,4704,17.4
3,h,475000,4704,17.4
2,u,370000,17496,0
1,u,,17496,0
3,u,2250000,17496,0
2,u,670000,17496,0
4,h,579000,3600,31.7
3,h,520000,3600,31.7
3,h,428000,3600,31.7
12,h,710000,3600,31.7
3,h,580000,4718,29.8
4,h,356000,6065,31.7
5,h,,6162,20
3,t,825000,6162,20
5,h,1180000,6162,20
4,h,,6162,20
5,h,1200000,6162,20
2,u,706000,6162,20
3,h,,6162,20
3,h,485000,5812,25.9
3,h,487500,5812,25.9
4,h,550000,5812,25.9
3,h,640000,5812,25.9
3,h,,2019,3
3,h,660000,10529,17.9
3,h,667500,10529,17.9
4,h,720000,10529,17.9
4,h,665000,10529,17.9
4,h,910000,6871,17.2
3,t,,2079,10.2
3,u,880888,2079,10.2
3,h,,2079,10.2
4,h,900000,3891,16.2
2,u,690000,3891,16.2
3,h,790000,3891,16.2
2,u,340000,6232,6.2
3,h,1280000,6232,6.2
2,u,690000,6232,6.2
3,h,,6232,6.2
3,h,1261000,2555,14.3
4,h,1300000,2555,14.3
2,h,,2555,14.3
3,h,715000,8280,26.5
3,h,760000,8280,26.5
2,u,549000,3650,21.5
5,h,,3650,21.5
3,h,,13366,14.2
3,h,,13366,14.2
4,h,,13366,14.2
4,h,,13366,14.2
3,h,1400000,13366,14.2
4,h,1470000,13366,14.2
4,h,1510000,13366,14.2
5,h,1300000,13366,14.2
3,h,,13366,14.2
3,h,896000,7113,18.8
4,h,1004000,7113,18.8
5,h,,7113,18.8
4,h,1375000,7113,18.8
3,h,,7113,18.8
4,h,,7113,18.8
3,h,1420000,4442,10.1
3,h,1450000,4442,10.1
2,u,505000,4442,10.1
3,h,1450000,4442,10.1
4,h,1230000,5498,6.2
2,h,,5498,6.2
3,h,950000,5498,6.2
3,h,860000,5498,6.2
3,h,845000,2291,10.4
2,u,775000,2291,10.4
2,u,466000,11806,22.7
4,h,,11806,22.7
3,h,,11806,22.7
3,h,753000,11806,22.7
4,h,1600000,11364,5.3
3,h,892500,11364,5.3
3,h,1200000,11364,5.3
2,u,600000,11364,5.3
2,u,610000,11364,5.3
3,h,,11364,5.3
4,h,1850000,11364,5.3
5,h,1950000,4973,15.4
2,u,521500,4973,15.4
2,h,1050000,2651,11.2
3,h,930000,2651,11.2
4,h,1050000,2651,11.2
5,h,1390000,2651,11.2
3,h,997000,2547,12.3
2,h,840000,3692,15.5
3,h,915000,3692,15.5
4,h,1175000,3692,15.5
2,h,1070000,3692,15.5
2,u,630000,3578,11.4
3,u,720000,5087,21.5
2,h,,5087,21.5
1,u,460000,5087,21.5
2,u,737000,5087,21.5
3,h,,2309,1.8
3,h,1350000,2309,1.8
4,t,900000,7485,8.5
2,h,,7485,8.5
3,h,905000,7485,8.5
3,t,790000,7485,8.5
3,h,960000,7485,8.5
3,t,810000,7485,8.5
3,h,640000,15542,14.7
3,h,647000,15542,14.7
3,h,552000,15542,14.7
4,h,615000,15542,14.7
3,h,673000,15542,14.7
2,u,650000,8648,3.5
3,h,1642000,8648,3.5
4,h,1670000,8648,3.5
3,u,1300000,8648,3.5
2,h,1000000,7717,4.6
2,h,,7717,4.6
2,h,1250000,7717,4.6
3,u,,7717,4.6
2,u,,7717,4.6
3,h,1180000,14577,8.4
1,u,,14577,8.4
4,h,,14577,8.4
3,h,950000,14577,8.4
2,t,710000,14577,8.4
4,h,1050000,14577,8.4
3,h,980000,21650,12
3,h,570000,21650,12
3,t,590000,21650,12
3,h,,21650,12
3,t,695000,21650,12
3,h,1055000,21650,12
2,u,395000,21650,12
3,h,950000,21650,12
3,h,690000,21650,12
3,h,821000,21650,12
3,u,825000,21650,12
3,t,,21650,12
3,h,,21650,12
3,h,1076000,21650,12
3,h,850000,21650,12
3,h,1215000,14949,2.4
1,u,283000,14949,2.4
3,h,1320000,14949,2.4
3,t,1300000,14949,2.4
3,h,,14949,2.4
2,h,,14949,2.4
1,u,341000,14949,2.4
2,h,,14949,2.4
3,t,1265000,14949,2.4
3,h,1400000,14949,2.4
4,h,965800,7785,19.9
3,u,792000,7785,19.9
2,h,,7785,19.9
3,t,890000,4407,21.3
3,h,,4407,21.3
3,h,900000,4407,21.3
4,h,,4407,21.3
4,h,,3619,19.9
4,h,,3619,19.9
2,u,440000,821,7.2
4,h,,11667,23.5
3,h,570000,5833,20.6
4,h,610000,5833,20.6
4,h,577500,5833,20.6
4,h,,5833,20.6
4,h,1650000,4497,15.2
2,u,696000,4497,15.2
4,h,1750000,4497,15.2
4,h,759000,1793,15.5
4,h,,8077,35.4
4,h,912000,8077,35.4
3,h,835000,852,11
2,h,768000,2417,5.1
2,u,845000,5943,1.9
2,h,1220000,5943,1.9
3,t,,5943,1.9
1,u,530000,5943,1.9
4,h,,5943,1.9
2,u,610000,5943,1.9
3,h,520000,7969,20.5
4,h,652000,7969,20.5
2,t,451000,7969,20.5
2,h,550000,7969,20.5
1,u,539000,14887,2.7
2,u,,14887,2.7
3,h,1640000,14887,2.7
2,h,770000,14887,2.7
2,u,550000,14887,2.7
3,t,1560000,14887,2.7
3,h,,14887,2.7
2,u,550000,8400,0.7
4,h,1200000,1223,6.2
4,h,1200000,1223,6.2
3,h,815000,7412,20.8
2,h,740000,7412,20.8
4,u,630000,4054,22.2
3,h,695000,14042,14
3,h,680000,14042,14
3,u,598000,14042,14
2,t,473000,14042,14
3,h,870000,14042,14
3,h,590000,14042,14
1,u,,13240,5
2,u,515000,13240,5
2,u,915000,13240,5
3,h,2102000,13240,5
3,h,1640000,3284,8.2
3,h,480000,14092,31.7
4,h,840000,14092,31.7
3,h,436000,14092,31.7
3,h,780000,14092,31.7
5,h,,4217,10.5
6,h,720000,6763,10.5
3,h,748000,6763,10.5
4,h,910500,6763,10.5
3,h,740000,6763,10.5
3,h,800000,6763,10.5
5,h,3075000,5457,10.2
3,h,,5457,10.2
3,h,461000,10160,18.4
4,h,620000,10160,18.4
3,h,,10160,18.4
4,h,652000,10160,18.4
2,u,351500,10160,18.4
4,h,675000,4242,18
3,h,682000,5336,15.5
4,h,652000,5336,15.5
5,h,691000,5336,15.5
3,t,985000,6202,15.5
3,h,1500000,5420,12.4
4,t,940000,5420,12.4
5,h,1506000,5420,12.4
5,h,,7955,15.3
3,h,665000,7955,15.3
3,u,,7955,15.3
3,h,1720000,8870,7
3,h,1180000,8870,7
2,h,1260000,8870,7
5,h,,8870,7
2,h,830000,8870,7
1,u,290000,8870,7
2,t,820000,8870,7
3,h,6400000,7217,4.1
3,h,,7217,4.1
3,u,,7217,4.1
3,h,700000,3296,12.9
3,h,,4181,17.2
3,h,,4181,17.2
4,h,1600000,4280,17.2
3,h,1600000,4280,17.2
4,h,,4280,17.2
4,h,,4280,17.2
4,h,,4280,17.2
4,h,1320000,4280,17.2
3,h,,2698,8.9
4,h,1150000,2698,8.9
4,h,,2698,8.9
5,h,1250000,7082,14.7
3,h,1005000,7082,14.7
3,h,1050000,7082,14.7
3,h,940000,7082,14.7
4,h,,2003,21.1
3,h,651000,709,21.5
4,h,1063000,2329,14.5
3,t,847000,2329,14.5
3,h,765000,1442,14.5
3,h,457000,16166,14.7
4,h,490500,16166,14.7
3,h,630000,16166,14.7
3,h,545000,16166,14.7
3,h,,16166,14.7
2,h,280000,16166,14.7
2,h,547000,16166,14.7
3,t,770000,5058,6.4
3,h,735000,5058,6.4
3,h,988000,5058,6.4
1,u,250000,5058,6.4
3,h,,5058,6.4
3,t,950000,2230,3.1
4,h,760000,2474,16.5
3,h,547500,2474,16.5
4,h,755000,2474,16.5
3,h,1078500,7392,16.7
4,h,,7392,16.7
4,h,1014000,7392,16.7
4,h,975000,7392,16.7
4,h,1150000,7392,16.7
4,h,850000,1999,17.6
3,h,1800000,6380,6.8
3,h,1050000,6380,6.8
3,h,1350000,6380,6.8
3,h,,6380,6.8
1,u,,4380,4.6
1,u,,4380,4.6
3,h,580000,2940,25.5
4,h,642000,2940,25.5
3,h,490000,2940,25.5
4,h,880000,2940,25.5
4,h,625500,5262,27.2
5,h,990000,1369,12.7
3,h,781000,1369,12.7
3,h,910000,6543,6.3
2,h,802000,6543,6.3
3,h,1040000,6543,6.3
1,u,312000,6543,6.3
4,h,850000,6543,6.3
3,t,691000,6543,6.3
4,h,,1543,7.5
3,h,,3464,10.4
3,h,,3280,3
3,h,2030000,3280,3
2,h,,3280,3
3,t,1110000,2211,5.7
3,h,,2211,5.7
3,h,,7630,15.5
4,h,640000,7630,15.5
3,t,620000,1281,12.8
3,h,668000,1281,12.8
3,h,1800000,4836,6.3
3,t,1385000,4836,6.3
2,u,,4836,6.3
3,t,1530000,4836,6.3
2,h,,4836,6.3
3,h,,4836,6.3
3,t,,6567,4.3
4,h,,3052,10.2
5,h,2100000,3052,10.2
3,h,1920000,3052,10.2
4,h,,3052,10.2
3,h,1500000,3052,10.2
3,t,,2894,10.2
4,h,930000,2824,21.5
4,h,1025000,2824,21.5
3,h,1265000,2824,21.5
3,h,700000,4502,9.5
2,h,1163000,5682,7.9
4,h,3100000,5682,7.9
3,u,,5682,7.9
3,h,1800000,7809,9.7
3,h,,7809,9.7
3,h,1630000,7809,9.7
3,h,,7809,9.7
3,h,1600000,7809,9.7
4,h,,7809,9.7
2,u,,7809,9.7
3,t,,5366,17.3
2,h,,5366,17.3
2,u,,5366,17.3
3,h,1550000,5366,17.3
4,h,,5366,17.3
3,h,800000,790,8.8
4,h,,6795,11.4
4,t,1350000,6795,11.4
4,h,1425000,6795,11.4
4,h,1590000,6795,11.4
2,t,,6795,11.4
3,h,1000500,6795,11.4
4,h,2287000,6795,11.4
3,h,980000,10969,13.8
4,h,1800000,10969,13.8
4,t,1230000,10969,13.8
4,t,1250000,10969,13.8
4,t,1100000,10969,13.8
3,h,1000000,10969,13.8
3,h,1200000,10969,13.8
4,h,,10969,13.8
3,h,1280000,10969,13.8
5,h,,2866,17.3
3,t,1200000,2866,17.3
3,h,1140000,5713,13.4
5,h,2200000,5713,13.4
4,h,,5713,13.4
3,h,990000,2867,13.4
4,h,,4387,13.4
3,h,1000000,4387,13.4
2,u,,9704,25
3,h,870000,9704,25
3,t,,4605,10.9
4,h,800000,3589,8.6
3,h,861000,1390,16.1
4,h,3700000,10579,10.5
4,h,4220000,10579,10.5
4,h,1850000,10579,10.5
4,h,2530000,10579,10.5
3,h,1870000,10579,10.5
3,h,,10579,10.5
4,h,,10579,10.5
5,h,3021000,10579,10.5
2,u,,10579,10.5
3,h,,10579,10.5
4,h,,10579,10.5
4,h,2400000,10579,10.5
2,u,695000,10579,10.5
2,u,,10579,10.5
3,h,,6938,10.3
3,t,,6938,10.3
4,h,445000,3122,29.8
3,t,,11918,5.2
3,h,1170000,11918,5.2
2,h,915000,11918,5.2
3,h,1400000,5533,4
1,u,,5533,4
1,u,415000,5533,4
2,u,683000,5533,4
3,h,1055000,5533,4
4,t,,5533,4
4,h,,5533,4
3,h,770000,7082,5.2
3,h,,7082,5.2
4,t,1020000,4480,10.8
4,h,1250000,4480,10.8
4,h,1671000,4480,10.8
3,h,1005000,4480,10.8
6,h,1295000,4480,10.8
3,h,752000,10175,12.1
3,h,710000,10175,12.1
3,h,754500,10175,12.1
3,h,735000,10175,12.1
3,h,,10175,12.1
3,h,605000,1686,14.8
4,h,1252000,5678,10.4
3,h,,5678,10.4
4,h,1500000,5678,10.4
2,u,653000,5678,10.4
5,h,920000,2674,14.8
3,h,,8920,7.7
5,h,,8920,7.7
3,h,1600000,8920,7.7
3,u,1300000,8920,7.7
2,u,1035000,8920,7.7
4,h,2100000,8920,7.7
4,h,1850000,8920,7.7
2,u,,8920,7.7
5,h,3110000,8920,7.7
3,t,1200000,8920,7.7
4,h,,8920,7.7
4,h,,8920,7.7
4,h,,8920,7.7
3,h,1750000,8920,7.7
3,h,1305000,8920,7.7
2,t,330000,1889,16.6
2,u,505000,6786,1.6
3,h,1210000,6786,1.6
2,u,585000,3106,3.5
2,u,750000,7822,10.1
1,u,,7822,10.1
1,u,320000,7822,10.1
3,t,1050000,7822,10.1
1,u,275500,7822,10.1
3,h,735000,7719,14.8
2,u,601000,1989,31.2
3,h,,1989,31.2
3,h,1400000,2379,8.7
3,u,,2379,8.7
1,u,360000,6923,7.8
2,u,570000,6923,7.8
4,h,2900000,6923,7.8
5,h,,3582,11.7
4,h,950000,3906,27
2,t,670000,3906,27
2,t,771000,9758,17.9
2,u,470000,9758,17.9
2,u,650000,9758,17.9
3,h,,9758,17.9
2,u,510000,9758,17.9
3,h,,3789,27.1
3,h,,2727,17.5
3,h,1070000,5837,16.7
1,u,,2954,3.6
2,h,990000,2954,3.6
3,h,2090000,2954,3.6
2,h,965000,11204,6.7
2,u,706000,11204,6.7
3,h,1970000,11204,6.7
3,h,1015000,11204,6.7
4,h,940000,3445,6.7
3,h,881000,3445,6.7
3,h,1100000,4553,2
2,u,590000,4553,2
3,h,460000,15510,20.6
3,h,480000,15510,20.6
3,h,640000,15510,20.6
3,h,608000,15510,20.6
4,h,552000,15510,20.6
3,h,645000,15510,20.6
4,h,995000,6464,34.7
3,h,,11925,23
2,u,,11925,23
3,u,,1863,23
6,h,1400000,10894,24.7
3,h,741000,4258,21.8
3,h,845000,4258,21.8
4,h,,4258,21.8
3,h,839500,3940,22.2
3,h,765000,3940,22.2
5,h,1010000,3940,22.2
4,h,1280000,9028,12.4
3,t,,9028,12.4
5,h,1450000,9028,12.4
3,h,1290000,10999,14.3
3,h,1362000,10999,14.3
3,h,1015000,10999,14.3
3,h,1451000,10999,14.3
3,t,999000,10999,14.3
3,h,751000,4790,16.1
5,h,,4790,16.1
3,h,,7254,25.9
4,h,952000,7254,25.9
5,h,2990000,1651,8.9
4,h,2020000,1651,8.9
1,u,335000,4898,7.2
2,u,490000,4898,7.2
3,t,1280000,4898,7.2
4,h,940000,6990,18
4,h,1201500,6990,18
3,h,820000,6990,18
2,h,,6990,18
4,h,1280000,6990,18
3,u,891000,8989,7.2
2,u,550000,8989,7.2
4,h,,2259,36.9
3,h,,8443,28.5
3,h,511000,10926,19.6
3,h,,10926,19.6
3,h,615000,10926,19.6
4,h,630000,10926,19.6
3,t,400000,10926,19.6
4,h,1425000,9264,7.5
4,h,2220000,9264,7.5
3,t,,9264,7.5
3,h,945000,9264,7.5
2,h,,2970,5.7
2,t,706000,2970,5.7
2,h,,2970,5.7
2,u,518000,5070,13.1
5,h,890000,10788,24.8
4,h,,5825,2.1
1,u,430000,5825,2.1
2,u,730000,5825,2.1
3,h,1755000,6244,3.6
4,h,2450000,6244,3.6
2,h,1400000,6244,3.6
2,u,587000,6244,3.6
2,u,800000,6244,3.6
3,h,,6244,3.6
2,u,,7570,5.1
3,t,810000,7570,5.1
2,u,646000,4385,15.4
5,h,,4385,15.4
3,t,940000,4385,15.4
3,h,1330000,17055,38
3,h,,17055,38
3,h,510000,17055,38
2,h,567500,17055,38
4,h,820000,17055,38
3,h,650000,17055,38
1,h,850000,3376,45.9
3,h,710000,3376,45.9
5,h,735000,3285,12.9
4,h,690000,3285,12.9
4,h,1420000,2403,10.1
4,h,,10412,7.3
5,h,3300000,10412,7.3
2,u,680000,10412,7.3
5,h,,10412,7.3
3,h,855000,15321,16.7
3,h,900000,15321,16.7
5,h,1500000,15321,16.7
2,u,,15321,16.7
3,t,1295000,15321,16.7
4,h,,15321,16.7
2,u,832000,15321,16.7
3,t,,8870,11.2
3,h,760000,8870,11.2
3,h,785000,8870,11.2
3,t,580000,8870,11.2
3,h,790000,8870,11.2
3,h,740000,8870,11.2
3,h,850000,8870,11.2
4,h,871000,1071,12.9
1,h,270000,1071,12.9
3,h,,1071,12.9
2,u,620000,8524,16.1
3,h,760000,8524,16.1
2,h,590000,8524,16.1
3,h,780000,8524,16.1
3,h,700000,8524,16.1
4,h,821000,4864,20.4
5,h,1000000,4864,20.4
4,t,2220000,5454,13.8
6,h,2550000,5454,13.8
3,h,1300000,2356,13.8
3,h,,8256,33.3
3,h,514000,8256,33.3
3,h,,8256,33.3
2,u,,11308,5.3
2,u,550000,11308,5.3
1,u,437000,11308,5.3
4,h,,11308,5.3
2,u,690000,11308,5.3
2,u,590000,11308,5.3
3,h,2100000,11308,5.3
2,h,,11308,5.3
3,u,,11308,5.3
2,u,702500,6482,6.2
3,h,,6482,6.2
3,h,1885000,6482,6.2
3,h,,6482,6.2
4,h,955000,3794,21.3
2,u,702000,3794,21.3
3,h,820000,3794,21.3
3,h,900000,2947,8.8
3,h,,2674,8.8
1,h,,2674,8.8
2,t,635000,2674,8.8
5,h,1955000,4794,16
3,h,,4794,16
3,h,,5556,18
3,t,,5556,18
3,h,551000,13830,18.4
4,h,,13830,18.4
4,h,840000,13830,18.4
4,h,1750000,13830,18.4
4,h,577000,13830,18.4
2,u,401000,768,12.3
2,h,698000,5549,7.8
4,h,,5549,7.8
4,h,2350000,1554,7.8
3,h,567000,851,14
3,h,820000,2339,14.5
4,h,765000,2339,14.5
5,h,733000,2339,14.5
4,h,821000,3656,15.5
4,h,1020000,5629,11.7
3,h,775000,5629,11.7
2,u,,5263,3.4
2,h,800000,5263,3.4
1,t,601000,5263,3.4
1,u,446000,5263,3.4
3,h,3000000,10331,5.4
3,h,2100000,10331,5.4
2,h,,10331,5.4
2,u,652500,10331,5.4
3,t,1105000,10331,5.4
3,h,2000000,10331,5.4
3,h,2280000,10331,5.4
5,h,,10331,5.4
3,h,,10331,5.4
4,h,,10331,5.4
5,h,,10331,5.4
4,h,,10331,5.4
4,h,2000000,2671,7.3
2,h,1760000,2671,7.3
5,h,,2671,7.3
2,u,670000,2671,7.3
3,h,1000000,1808,6.4
3,h,1055000,1808,6.4
4,h,2630000,394,5.9
3,h,645000,8279,16.3
3,h,655000,8279,16.3
3,h,919000,4168,12.7
4,h,,4675,5.9
4,h,1950000,8801,8.4
3,h,1950000,8801,8.4
2,u,,8801,8.4
1,u,,8801,8.4
3,h,1032000,4918,4.3
2,u,400000,4918,4.3
4,t,1650000,2397,11.4
5,h,,4704,17.4
2,u,1000000,17496,0
2,u,,17496,0
3,u,,17496,0
2,u,810000,17496,0
3,u,2400000,17496,0
3,h,,3600,31.7
3,h,,4718,29.8
2,u,330000,4718,29.8
3,h,,6065,31.7
3,t,825000,6162,20
3,h,592500,5812,25.9
4,h,701000,5812,25.9
3,h,672000,5812,25.9
4,h,4580000,2019,3
2,u,527000,10529,17.9
3,h,680000,10529,17.9
4,h,640000,10529,17.9
3,h,685000,10529,17.9
4,h,760000,10529,17.9
4,h,720000,10529,17.9
3,u,1072500,6871,17.2
2,h,640000,6871,17.2
3,u,860000,6871,17.2
6,h,1380000,6871,17.2
2,h,,3891,16.2
3,h,910000,3891,16.2
4,h,1150000,3891,16.2
3,t,1326000,3891,16.2
2,u,705000,6232,6.2
2,u,450000,6232,6.2
3,h,1410000,6232,6.2
3,h,1327000,6232,6.2
3,h,1250000,6232,6.2
2,u,527500,2555,14.3
2,u,650000,3650,21.5
4,h,1150000,3650,21.5
5,h,,13366,14.2
5,h,,13366,14.2
3,h,,13366,14.2
4,h,,13366,14.2
2,u,,13366,14.2
5,h,,7113,18.8
3,h,891000,7113,18.8
3,h,885000,7113,18.8
3,h,765000,7113,18.8
2,u,501500,4442,10.1
4,h,860000,5498,6.2
2,h,,5498,6.2
2,u,,5498,6.2
2,h,900000,5498,6.2
3,t,885000,5498,6.2
3,h,595000,11806,22.7
3,h,,11806,22.7
3,u,540000,11806,22.7
3,h,851000,11806,22.7
3,h,1205000,6821,1.8
3,t,1270000,6821,1.8
4,h,910000,1058,21.1
2,h,1315000,11364,5.3
3,h,,11364,5.3
3,u,425000,11364,5.3
2,t,770000,11364,5.3
3,h,,902,16.7
3,u,,2547,12.3
3,h,985000,3692,15.5
3,h,870000,3692,15.5
2,u,595000,3692,15.5
1,u,272500,3578,11.4
4,h,,3578,11.4
2,h,1102000,3578,11.4
4,h,,17384,47.3
4,h,,17384,47.3
4,h,1162500,5087,21.5
2,h,925000,5087,21.5
3,t,835000,5087,21.5
5,h,2350000,5087,21.5
5,h,1515000,2309,1.8
2,u,468000,2309,1.8
2,u,800000,2309,1.8
2,h,510000,7485,8.5
2,t,515000,7485,8.5
2,h,,7485,8.5
3,t,650000,7485,8.5
3,h,,7485,8.5
2,u,650000,7485,8.5
3,h,547000,1490,23.8
3,h,672000,15542,14.7
2,h,,8648,3.5
2,u,,8648,3.5
2,h,1288000,8648,3.5
3,h,1845000,7717,4.6
3,h,1100000,7717,4.6
2,t,570000,14577,8.4
3,h,940000,14577,8.4
5,h,,14577,8.4
4,h,,14577,8.4
3,h,970000,14577,8.4
3,h,1550000,1008,3.5
5,h,1305000,21650,12
2,t,645000,21650,12
4,h,840000,21650,12
2,h,,21650,12
3,h,865000,21650,12
